OrderID,CustomerID,OrderDate,PaymentMethod,Device
15854,C0244,2024-06-15,PayPal,Mobile
15855,C0462,2024-01-21,PayPal,Tablet
15856,C0315,2024-01-20,PayPal,Tablet
15857,C0308,2024-02-27,Net Banking,Desktop
15858,C0020,2024-05-24,Debit Card,Mobile
15859,C0450,2024-05-08,Net Banking,Desktop
15860,C0402,2024-05-27,Net Banking,Mobile
15861,C0273,2024-06-10,Credit Card,Mobile
15862,C0258,2024-05-20,Debit Card,Desktop
15863,C0386,2024-04-17,Credit Card,Desktop
15864,C0061,2024-05-17,PayPal,Mobile
15865,C0048,2024-02-01,Credit Card,Tablet
15866,C0247,2024-05-15,Credit Card,Tablet
15867,C0338,2024-01-14,Credit Card,Tablet
15868,C0067,2024-06-04,Debit Card,Mobile
15869,C0462,2024-04-30,PayPal,Mobile
15870,C0309,2024-06-17,Net Banking,Tablet
15871,C0277,2024-05-14,Credit Card,Tablet
15872,C0424,2024-05-13,PayPal,Mobile
15873,C0001,2024-04-22,PayPal,Tablet
15874,C0460,2024-03-22,Net Banking,Desktop
15875,C0481,2024-03-09,PayPal,Desktop
15876,C0397,2024-02-19,Debit Card,Tablet
15877,C0348,2024-05-27,Debit Card,Tablet
15878,C0333,2024-03-16,PayPal,Tablet
15879,C0221,2024-03-03,Credit Card,Mobile
15880,C0268,2024-03-25,Debit Card,Desktop
15881,C0216,2024-03-03,Credit Card,Tablet
15882,C0190,2024-04-02,PayPal,Desktop
15883,C0448,2024-02-29,PayPal,Desktop
15884,C0023,2024-04-26,Credit Card,Tablet
15885,C0358,2024-03-21,Credit Card,Tablet
15886,C0272,2024-01-30,Debit Card,Tablet
15887,C0220,2024-06-26,Net Banking,Mobile
15888,C0118,2024-03-02,Net Banking,Desktop
15889,C0481,2024-04-23,PayPal,Mobile
15890,C0411,2024-04-14,Credit Card,Mobile
15891,C0247,2024-04-02,Debit Card,Mobile
15892,C0405,2024-01-21,Debit Card,Desktop
15893,C0394,2024-03-31,Credit Card,Mobile
15894,C0196,2024-05-23,Credit Card,Desktop
15895,C0180,2024-05-09,Credit Card,Mobile
15896,C0302,2024-01-20,Net Banking,Mobile
15897,C0412,2024-04-02,Debit Card,Mobile
15898,C0380,2024-06-16,Credit Card,Tablet
15899,C0465,2024-05-03,PayPal,Mobile
15900,C0390,2024-06-03,PayPal,Mobile
15901,C0429,2024-02-28,Debit Card,Tablet
15902,C0357,2024-04-24,Debit Card,Tablet
15903,C0295,2024-04-17,PayPal,Mobile
15904,C0051,2024-02-28,Credit Card,Desktop
15905,C0218,2024-05-25,Credit Card,Mobile
15906,C0069,2024-02-02,Net Banking,Desktop
15907,C0131,2024-05-17,Debit Card,Mobile
15908,C0245,2024-03-03,Credit Card,Tablet
15909,C0393,2024-04-14,PayPal,Tablet
15910,C0120,2024-06-21,PayPal,Mobile
15911,C0466,2024-05-29,Debit Card,Mobile
15912,C0440,2024-06-19,Net Banking,Desktop
15913,C0043,2024-02-05,Credit Card,Tablet
15914,C0146,2024-06-04,Net Banking,Mobile
15915,C0307,2024-03-07,PayPal,Desktop
15916,C0449,2024-03-14,Net Banking,Tablet
15917,C0279,2024-03-28,Debit Card,Tablet
15918,C0210,2024-03-21,Net Banking,Mobile
15919,C0132,2024-01-31,PayPal,Desktop
15920,C0097,2024-01-21,PayPal,Desktop
15921,C0003,2024-04-14,PayPal,Desktop
15922,C0364,2024-04-17,Debit Card,Mobile
15923,C0381,2024-05-09,Credit Card,Tablet
15924,C0405,2024-02-07,Net Banking,Desktop
15925,C0004,2024-05-27,Debit Card,Desktop
15926,C0296,2024-05-06,PayPal,Mobile
15927,C0268,2024-06-10,PayPal,Tablet
15928,C0061,2024-02-20,Debit Card,Tablet
15929,C0267,2024-02-16,Credit Card,Desktop
15930,C0004,2024-04-26,Debit Card,Mobile
15931,C0193,2024-01-04,PayPal,Desktop
15932,C0336,2024-02-12,PayPal,Desktop
15933,C0106,2024-01-31,Net Banking,Mobile
15934,C0353,2024-04-17,Credit Card,Desktop
15935,C0412,2024-03-08,Credit Card,Tablet
15936,C0162,2024-05-21,Credit Card,Tablet
15937,C0210,2024-04-30,Credit Card,Desktop
15938,C0186,2024-01-26,PayPal,Tablet
15939,C0055,2024-02-02,Debit Card,Mobile
15940,C0080,2024-01-09,Net Banking,Mobile
15941,C0219,2024-04-20,Net Banking,Mobile
15942,C0334,2024-01-07,Credit Card,Mobile
15943,C0300,2024-06-25,Net Banking,Mobile
15944,C0130,2024-02-12,PayPal,Desktop
15945,C0134,2024-01-19,Credit Card,Desktop
15946,C0438,2024-02-03,Net Banking,Desktop
15947,C0275,2024-05-11,Credit Card,Desktop
15948,C0217,2024-05-15,PayPal,Desktop
15949,C0290,2024-04-09,Net Banking,Desktop
15950,C0188,2024-04-18,Net Banking,Mobile
15951,C0314,2024-03-31,PayPal,Mobile
15952,C0142,2024-02-02,Credit Card,Desktop
15953,C0349,2024-04-12,PayPal,Desktop
15954,C0204,2024-06-27,Credit Card,Tablet
15955,C0387,2024-05-22,Credit Card,Desktop
15956,C0105,2024-03-02,Debit Card,Tablet
15957,C0212,2024-03-16,PayPal,Desktop
15958,C0283,2024-01-31,Net Banking,Mobile
15959,C0402,2024-03-27,Net Banking,Desktop
15960,C0286,2024-03-27,PayPal,Tablet
15961,C0248,2024-05-31,Credit Card,Desktop
15962,C0092,2024-06-04,Debit Card,Mobile
15963,C0190,2024-06-06,PayPal,Mobile
15964,C0287,2024-01-28,Net Banking,Mobile
15965,C0285,2024-01-12,Credit Card,Desktop
15966,C0248,2024-01-19,Credit Card,Desktop
15967,C0130,2024-03-31,Debit Card,Desktop
15968,C0158,2024-04-24,Net Banking,Tablet
15969,C0296,2024-04-14,Net Banking,Tablet
15970,C0177,2024-06-10,Debit Card,Tablet
15971,C0397,2024-04-25,Credit Card,Tablet
15972,C0362,2024-04-21,Credit Card,Tablet
15973,C0204,2024-03-15,Credit Card,Desktop
15974,C0377,2024-05-02,Net Banking,Mobile
15975,C0071,2024-06-28,PayPal,Tablet
15976,C0438,2024-02-04,PayPal,Mobile
15977,C0443,2024-02-16,Debit Card,Mobile
15978,C0338,2024-05-30,Credit Card,Tablet
15979,C0061,2024-05-10,Credit Card,Mobile
15980,C0383,2024-01-22,Net Banking,Tablet
15981,C0118,2024-02-08,PayPal,Mobile
15982,C0229,2024-01-02,Net Banking,Desktop
15983,C0401,2024-05-31,Credit Card,Tablet
15984,C0359,2024-05-31,PayPal,Tablet
15985,C0487,2024-04-04,Credit Card,Desktop
15986,C0083,2024-06-21,Net Banking,Mobile
15987,C0052,2024-06-15,PayPal,Mobile
15988,C0110,2024-04-26,PayPal,Tablet
15989,C0261,2024-04-07,Credit Card,Desktop
15990,C0206,2024-03-23,Credit Card,Desktop
15991,C0403,2024-04-22,PayPal,Mobile
15992,C0174,2024-02-15,Net Banking,Mobile
15993,C0411,2024-05-10,Credit Card,Desktop
15994,C0282,2024-05-30,Net Banking,Mobile
15995,C0315,2024-03-12,Credit Card,Mobile
15996,C0357,2024-01-25,Net Banking,Mobile
15997,C0351,2024-02-29,Net Banking,Desktop
15998,C0362,2024-03-17,PayPal,Desktop
15999,C0027,2024-05-06,PayPal,Desktop
16000,C0083,2024-03-28,Credit Card,Mobile
16001,C0200,2024-01-13,Credit Card,Mobile
16002,C0494,2024-05-24,Debit Card,Tablet
16003,C0326,2024-05-12,Debit Card,Tablet
16004,C0003,2024-05-14,Debit Card,Tablet
16005,C0412,2024-05-28,Net Banking,Mobile
16006,C0047,2024-05-10,Credit Card,Desktop
16007,C0422,2024-04-19,Net Banking,Desktop
16008,C0075,2024-03-14,Credit Card,Desktop
16009,C0242,2024-03-23,PayPal,Mobile
16010,C0475,2024-04-08,Credit Card,Mobile
16011,C0308,2024-03-22,Net Banking,Tablet
16012,C0223,2024-02-15,Credit Card,Mobile
16013,C0046,2024-02-06,Net Banking,Mobile
16014,C0033,2024-01-11,Debit Card,Mobile
16015,C0135,2024-02-23,Debit Card,Tablet
16016,C0114,2024-04-20,PayPal,Tablet
16017,C0190,2024-05-12,Net Banking,Desktop
16018,C0041,2024-03-12,Credit Card,Tablet
16019,C0312,2024-05-27,PayPal,Desktop
16020,C0020,2024-06-06,PayPal,Desktop
16021,C0371,2024-03-21,Debit Card,Desktop
16022,C0197,2024-01-26,Debit Card,Mobile
16023,C0477,2024-03-29,PayPal,Mobile
16024,C0206,2024-03-13,PayPal,Desktop
16025,C0315,2024-02-12,Debit Card,Mobile
16026,C0336,2024-01-31,PayPal,Desktop
16027,C0267,2024-03-14,Credit Card,Mobile
16028,C0147,2024-03-11,Net Banking,Desktop
16029,C0365,2024-05-04,Credit Card,Desktop
16030,C0494,2024-04-22,PayPal,Mobile
16031,C0306,2024-02-27,Debit Card,Mobile
16032,C0030,2024-02-13,PayPal,Desktop
16033,C0485,2024-03-14,PayPal,Desktop
16034,C0397,2024-03-07,Debit Card,Desktop
16035,C0420,2024-06-04,Credit Card,Tablet
16036,C0090,2024-01-28,PayPal,Desktop
16037,C0328,2024-02-29,Credit Card,Desktop
16038,C0254,2024-06-19,Debit Card,Tablet
16039,C0225,2024-03-12,Debit Card,Desktop
16040,C0006,2024-02-06,Net Banking,Tablet
16041,C0104,2024-01-25,Net Banking,Desktop
16042,C0436,2024-02-22,PayPal,Tablet
16043,C0337,2024-05-21,Net Banking,Tablet
16044,C0477,2024-05-10,Credit Card,Tablet
16045,C0412,2024-02-13,PayPal,Tablet
16046,C0266,2024-01-08,PayPal,Tablet
16047,C0147,2024-06-02,Net Banking,Desktop
16048,C0100,2024-01-11,Debit Card,Tablet
16049,C0018,2024-05-18,Debit Card,Desktop
16050,C0402,2024-05-17,Credit Card,Tablet
16051,C0307,2024-02-19,PayPal,Mobile
16052,C0262,2024-01-02,PayPal,Desktop
16053,C0265,2024-05-05,Net Banking,Mobile
16054,C0358,2024-01-07,Net Banking,Tablet
16055,C0119,2024-04-04,Credit Card,Mobile
16056,C0315,2024-02-22,Net Banking,Desktop
16057,C0087,2024-03-13,Debit Card,Mobile
16058,C0346,2024-05-26,Credit Card,Mobile
16059,C0019,2024-04-19,PayPal,Mobile
16060,C0185,2024-04-23,Debit Card,Desktop
16061,C0123,2024-05-13,Debit Card,Desktop
16062,C0336,2024-02-02,Debit Card,Mobile
16063,C0001,2024-04-26,Debit Card,Mobile
16064,C0500,2024-03-16,Credit Card,Desktop
16065,C0081,2024-01-29,Net Banking,Desktop
16066,C0045,2024-06-29,Credit Card,Mobile
16067,C0142,2024-01-31,PayPal,Tablet
16068,C0400,2024-04-23,Credit Card,Desktop
16069,C0205,2024-04-20,Credit Card,Desktop
16070,C0181,2024-05-06,Credit Card,Tablet
16071,C0343,2024-03-08,Debit Card,Desktop
16072,C0203,2024-01-23,Credit Card,Tablet
16073,C0208,2024-02-05,PayPal,Mobile
16074,C0301,2024-03-12,Net Banking,Mobile
16075,C0103,2024-06-20,Net Banking,Mobile
16076,C0266,2024-01-30,Debit Card,Desktop
16077,C0008,2024-03-31,Net Banking,Tablet
16078,C0378,2024-01-21,Debit Card,Mobile
16079,C0361,2024-02-26,Net Banking,Mobile
16080,C0036,2024-01-20,Net Banking,Mobile
16081,C0471,2024-03-24,Net Banking,Desktop
16082,C0047,2024-02-10,PayPal,Mobile
16083,C0282,2024-05-09,PayPal,Tablet
16084,C0146,2024-03-26,Net Banking,Tablet
16085,C0372,2024-03-11,Net Banking,Desktop
16086,C0425,2024-04-26,Credit Card,Mobile
16087,C0287,2024-06-10,Credit Card,Mobile
16088,C0469,2024-05-11,Debit Card,Desktop
16089,C0299,2024-06-21,Debit Card,Tablet
16090,C0179,2024-01-19,Net Banking,Mobile
16091,C0178,2024-06-29,Debit Card,Mobile
16092,C0494,2024-06-25,Credit Card,Mobile
16093,C0418,2024-03-21,PayPal,Desktop
16094,C0142,2024-01-10,Net Banking,Desktop
16095,C0116,2024-04-20,Credit Card,Desktop
16096,C0311,2024-01-26,Credit Card,Mobile
16097,C0494,2024-06-29,Credit Card,Desktop
16098,C0100,2024-05-13,Net Banking,Desktop
16099,C0233,2024-03-22,Debit Card,Tablet
16100,C0477,2024-02-18,PayPal,Desktop
16101,C0207,2024-05-22,Credit Card,Desktop
16102,C0295,2024-06-18,Net Banking,Desktop
16103,C0003,2024-06-09,Debit Card,Mobile
16104,C0134,2024-01-10,Credit Card,Mobile
16105,C0090,2024-06-11,Credit Card,Mobile
16106,C0209,2024-06-09,Net Banking,Tablet
16107,C0260,2024-01-03,PayPal,Tablet
16108,C0055,2024-03-03,Net Banking,Tablet
16109,C0287,2024-02-05,PayPal,Desktop
16110,C0038,2024-05-30,PayPal,Tablet
16111,C0258,2024-04-06,Debit Card,Tablet
16112,C0151,2024-02-26,PayPal,Tablet
16113,C0175,2024-06-21,Debit Card,Desktop
16114,C0485,2024-02-20,Debit Card,Tablet
16115,C0060,2024-03-08,Net Banking,Desktop
16116,C0412,2024-04-30,Debit Card,Desktop
16117,C0263,2024-02-08,Net Banking,Mobile
16118,C0490,2024-05-04,Credit Card,Mobile
16119,C0132,2024-02-17,PayPal,Tablet
16120,C0449,2024-05-07,Credit Card,Mobile
16121,C0276,2024-03-13,PayPal,Desktop
16122,C0417,2024-02-03,Net Banking,Tablet
16123,C0407,2024-02-20,Debit Card,Mobile
16124,C0295,2024-06-11,Debit Card,Mobile
16125,C0129,2024-01-23,Net Banking,Tablet
16126,C0356,2024-05-12,PayPal,Mobile
16127,C0227,2024-02-24,PayPal,Desktop
16128,C0495,2024-01-01,Credit Card,Mobile
16129,C0194,2024-04-21,PayPal,Mobile
16130,C0289,2024-01-18,Credit Card,Mobile
16131,C0248,2024-05-05,PayPal,Desktop
16132,C0395,2024-05-22,PayPal,Tablet
16133,C0125,2024-06-05,Net Banking,Tablet
16134,C0388,2024-02-23,PayPal,Tablet
16135,C0174,2024-02-15,Credit Card,Tablet
16136,C0493,2024-01-10,Debit Card,Mobile
16137,C0398,2024-04-17,Debit Card,Desktop
16138,C0235,2024-06-25,Credit Card,Tablet
16139,C0349,2024-03-08,PayPal,Desktop
16140,C0236,2024-06-06,PayPal,Desktop
16141,C0460,2024-04-07,Credit Card,Mobile
16142,C0301,2024-06-10,Credit Card,Tablet
16143,C0442,2024-05-29,Credit Card,Desktop
16144,C0015,2024-03-01,Credit Card,Tablet
16145,C0247,2024-06-12,Net Banking,Mobile
16146,C0060,2024-03-30,PayPal,Tablet
16147,C0133,2024-05-03,Debit Card,Tablet
16148,C0035,2024-05-15,Net Banking,Desktop
16149,C0196,2024-06-17,Net Banking,Tablet
16150,C0325,2024-02-16,PayPal,Desktop
16151,C0404,2024-03-17,Credit Card,Mobile
16152,C0113,2024-02-29,Credit Card,Mobile
16153,C0347,2024-03-15,Credit Card,Desktop
16154,C0360,2024-06-20,Credit Card,Mobile
16155,C0118,2024-05-04,Credit Card,Tablet
16156,C0410,2024-05-05,Debit Card,Desktop
16157,C0162,2024-06-10,Credit Card,Desktop
16158,C0212,2024-04-10,Net Banking,Tablet
16159,C0490,2024-06-02,Credit Card,Mobile
16160,C0181,2024-04-01,Credit Card,Desktop
16161,C0265,2024-05-19,Credit Card,Tablet
16162,C0275,2024-05-03,Net Banking,Desktop
16163,C0005,2024-03-16,PayPal,Tablet
16164,C0359,2024-01-25,PayPal,Tablet
16165,C0427,2024-02-26,PayPal,Mobile
16166,C0135,2024-01-29,Net Banking,Mobile
16167,C0128,2024-03-14,PayPal,Tablet
16168,C0148,2024-04-17,Net Banking,Tablet
16169,C0048,2024-04-24,Net Banking,Desktop
16170,C0205,2024-03-24,Credit Card,Tablet
16171,C0345,2024-03-04,Net Banking,Desktop
16172,C0384,2024-06-18,Credit Card,Desktop
16173,C0421,2024-04-18,Debit Card,Tablet
16174,C0176,2024-01-30,Debit Card,Mobile
16175,C0039,2024-02-15,Credit Card,Tablet
16176,C0284,2024-04-28,Net Banking,Mobile
16177,C0477,2024-03-22,Net Banking,Desktop
16178,C0092,2024-06-18,Debit Card,Tablet
16179,C0244,2024-01-30,Net Banking,Desktop
16180,C0161,2024-03-29,PayPal,Tablet
16181,C0182,2024-06-27,Credit Card,Desktop
16182,C0112,2024-04-11,Credit Card,Tablet
16183,C0458,2024-06-29,Credit Card,Mobile
16184,C0294,2024-02-02,Debit Card,Desktop
16185,C0138,2024-05-03,PayPal,Tablet
16186,C0094,2024-05-05,PayPal,Mobile
16187,C0485,2024-06-02,Net Banking,Mobile
16188,C0383,2024-04-15,Credit Card,Desktop
16189,C0350,2024-06-24,Credit Card,Tablet
16190,C0477,2024-03-01,PayPal,Mobile
16191,C0466,2024-01-08,Net Banking,Mobile
16192,C0098,2024-03-15,Credit Card,Desktop
16193,C0256,2024-03-09,Credit Card,Tablet
16194,C0378,2024-05-09,Credit Card,Desktop
16195,C0103,2024-02-25,Debit Card,Desktop
16196,C0121,2024-04-14,Credit Card,Mobile
16197,C0377,2024-01-16,Debit Card,Desktop
16198,C0124,2024-05-23,Debit Card,Mobile
16199,C0447,2024-03-23,Debit Card,Desktop
16200,C0136,2024-03-07,PayPal,Desktop
16201,C0106,2024-06-21,Debit Card,Tablet
16202,C0118,2024-03-22,PayPal,Tablet
16203,C0104,2024-04-15,Credit Card,Mobile
16204,C0428,2024-04-10,PayPal,Desktop
16205,C0128,2024-04-23,Debit Card,Mobile
16206,C0429,2024-04-18,Credit Card,Desktop
16207,C0317,2024-04-12,Credit Card,Desktop
16208,C0183,2024-03-07,Debit Card,Tablet
16209,C0080,2024-01-14,PayPal,Mobile
16210,C0399,2024-03-09,Debit Card,Mobile
16211,C0055,2024-05-04,PayPal,Tablet
16212,C0062,2024-02-26,Debit Card,Mobile
16213,C0472,2024-03-27,Net Banking,Desktop
16214,C0041,2024-06-11,Net Banking,Mobile
16215,C0347,2024-01-12,Credit Card,Desktop
16216,C0490,2024-03-19,Net Banking,Mobile
16217,C0340,2024-04-24,Debit Card,Desktop
16218,C0253,2024-04-14,Net Banking,Tablet
16219,C0315,2024-02-26,Debit Card,Tablet
16220,C0004,2024-05-26,Debit Card,Tablet
16221,C0392,2024-02-12,Debit Card,Tablet
16222,C0439,2024-05-17,Net Banking,Mobile
16223,C0278,2024-02-22,Net Banking,Desktop
16224,C0491,2024-06-09,Net Banking,Desktop
16225,C0022,2024-01-29,PayPal,Desktop
16226,C0435,2024-06-06,Credit Card,Desktop
16227,C0247,2024-06-05,Credit Card,Desktop
16228,C0191,2024-03-25,Credit Card,Mobile
16229,C0318,2024-02-03,PayPal,Tablet
16230,C0162,2024-06-03,Debit Card,Tablet
16231,C0253,2024-05-18,Credit Card,Tablet
16232,C0460,2024-01-06,PayPal,Tablet
16233,C0452,2024-01-06,Credit Card,Desktop
16234,C0460,2024-04-07,PayPal,Mobile
16235,C0295,2024-01-24,PayPal,Mobile
16236,C0445,2024-06-29,PayPal,Desktop
16237,C0141,2024-03-26,Net Banking,Tablet
16238,C0252,2024-03-31,Debit Card,Tablet
16239,C0094,2024-05-21,Credit Card,Tablet
16240,C0392,2024-01-17,PayPal,Desktop
16241,C0469,2024-06-16,Net Banking,Desktop
16242,C0262,2024-01-13,PayPal,Desktop
16243,C0144,2024-05-12,Credit Card,Mobile
16244,C0204,2024-02-23,Debit Card,Mobile
16245,C0114,2024-04-02,Credit Card,Tablet
16246,C0385,2024-05-17,Net Banking,Tablet
16247,C0296,2024-02-20,Debit Card,Mobile
16248,C0066,2024-02-10,Debit Card,Desktop
16249,C0028,2024-05-17,PayPal,Tablet
16250,C0270,2024-04-11,Net Banking,Mobile
16251,C0410,2024-02-28,PayPal,Desktop
16252,C0217,2024-03-15,Debit Card,Tablet
16253,C0245,2024-02-11,PayPal,Mobile
16254,C0482,2024-04-05,Net Banking,Tablet
16255,C0277,2024-03-25,Debit Card,Tablet
16256,C0017,2024-04-15,PayPal,Desktop
16257,C0258,2024-02-25,PayPal,Desktop
16258,C0178,2024-05-21,Debit Card,Tablet
16259,C0202,2024-03-04,Net Banking,Tablet
16260,C0441,2024-01-04,Credit Card,Mobile
16261,C0352,2024-01-10,Credit Card,Desktop
16262,C0398,2024-01-06,Debit Card,Desktop
16263,C0090,2024-05-14,Credit Card,Mobile
16264,C0235,2024-01-27,PayPal,Tablet
16265,C0500,2024-05-08,Credit Card,Tablet
16266,C0062,2024-04-11,PayPal,Mobile
16267,C0358,2024-05-04,Debit Card,Desktop
16268,C0266,2024-01-11,Credit Card,Mobile
16269,C0236,2024-02-10,Credit Card,Tablet
16270,C0162,2024-03-13,Net Banking,Mobile
16271,C0353,2024-03-18,Credit Card,Desktop
16272,C0005,2024-01-07,PayPal,Mobile
16273,C0007,2024-02-28,Debit Card,Mobile
16274,C0346,2024-06-10,Debit Card,Mobile
16275,C0108,2024-06-25,Credit Card,Tablet
16276,C0195,2024-03-04,Debit Card,Mobile
16277,C0298,2024-01-09,Net Banking,Mobile
16278,C0052,2024-03-10,Credit Card,Tablet
16279,C0167,2024-02-01,Credit Card,Tablet
16280,C0186,2024-04-06,Credit Card,Mobile
16281,C0314,2024-06-16,Net Banking,Mobile
16282,C0442,2024-04-12,PayPal,Desktop
16283,C0133,2024-02-03,PayPal,Desktop
16284,C0096,2024-03-10,Credit Card,Mobile
16285,C0281,2024-01-22,Debit Card,Desktop
16286,C0135,2024-01-20,Net Banking,Mobile
16287,C0122,2024-01-19,Net Banking,Tablet
16288,C0138,2024-05-09,Credit Card,Desktop
16289,C0242,2024-06-29,Credit Card,Mobile
16290,C0491,2024-04-16,Credit Card,Tablet
16291,C0314,2024-01-06,PayPal,Desktop
16292,C0176,2024-01-04,PayPal,Desktop
16293,C0188,2024-05-18,PayPal,Tablet
16294,C0095,2024-06-03,Net Banking,Tablet
16295,C0256,2024-02-08,Credit Card,Tablet
16296,C0218,2024-01-25,Credit Card,Tablet
16297,C0108,2024-05-30,Credit Card,Mobile
16298,C0215,2024-04-10,PayPal,Mobile
16299,C0359,2024-02-19,PayPal,Mobile
16300,C0386,2024-06-04,PayPal,Mobile
16301,C0191,2024-03-20,Net Banking,Mobile
16302,C0187,2024-03-23,Credit Card,Mobile
16303,C0438,2024-04-18,Debit Card,Tablet
16304,C0206,2024-05-11,Credit Card,Tablet
16305,C0144,2024-01-06,PayPal,Tablet
16306,C0231,2024-03-18,Credit Card,Tablet
16307,C0093,2024-03-11,Debit Card,Mobile
16308,C0293,2024-04-27,Debit Card,Tablet
16309,C0068,2024-02-21,Credit Card,Mobile
16310,C0295,2024-01-26,Net Banking,Tablet
16311,C0352,2024-03-08,Net Banking,Desktop
16312,C0118,2024-06-16,Net Banking,Tablet
16313,C0417,2024-05-27,Debit Card,Desktop
16314,C0052,2024-04-30,PayPal,Tablet
16315,C0370,2024-04-06,Debit Card,Tablet
16316,C0139,2024-03-15,Debit Card,Mobile
16317,C0412,2024-04-19,Net Banking,Tablet
16318,C0121,2024-01-24,Credit Card,Tablet
16319,C0285,2024-02-26,Debit Card,Tablet
16320,C0222,2024-04-14,PayPal,Tablet
16321,C0439,2024-05-23,PayPal,Desktop
16322,C0196,2024-03-12,Net Banking,Desktop
16323,C0101,2024-05-03,Net Banking,Mobile
16324,C0075,2024-03-13,PayPal,Mobile
16325,C0410,2024-06-28,Debit Card,Tablet
16326,C0492,2024-05-16,Net Banking,Mobile
16327,C0379,2024-05-09,Credit Card,Mobile
16328,C0077,2024-03-03,Credit Card,Mobile
16329,C0243,2024-04-07,Credit Card,Desktop
16330,C0413,2024-01-05,Debit Card,Tablet
16331,C0005,2024-05-07,PayPal,Desktop
16332,C0091,2024-04-10,Credit Card,Tablet
16333,C0216,2024-04-05,Debit Card,Mobile
16334,C0256,2024-05-19,Net Banking,Desktop
16335,C0069,2024-01-28,PayPal,Tablet
16336,C0458,2024-04-25,Debit Card,Desktop
16337,C0435,2024-02-27,Net Banking,Tablet
16338,C0323,2024-05-27,PayPal,Mobile
16339,C0265,2024-01-07,Debit Card,Tablet
16340,C0274,2024-04-11,PayPal,Desktop
16341,C0369,2024-02-29,Debit Card,Desktop
16342,C0162,2024-04-24,Net Banking,Desktop
16343,C0403,2024-04-04,Credit Card,Tablet
16344,C0250,2024-05-02,Net Banking,Desktop
16345,C0154,2024-05-24,Net Banking,Mobile
16346,C0129,2024-01-28,PayPal,Tablet
16347,C0288,2024-06-13,PayPal,Mobile
16348,C0440,2024-03-20,Debit Card,Mobile
16349,C0291,2024-03-26,Credit Card,Mobile
16350,C0025,2024-02-06,PayPal,Tablet
16351,C0204,2024-06-10,Net Banking,Tablet
16352,C0051,2024-01-22,PayPal,Mobile
16353,C0354,2024-01-25,Net Banking,Mobile
16354,C0084,2024-05-23,Net Banking,Mobile
16355,C0031,2024-02-13,Credit Card,Desktop
16356,C0111,2024-02-23,Net Banking,Mobile
16357,C0417,2024-05-05,Net Banking,Mobile
16358,C0131,2024-05-31,Net Banking,Tablet
16359,C0244,2024-03-04,Debit Card,Tablet
16360,C0430,2024-01-22,Net Banking,Desktop
16361,C0323,2024-02-06,PayPal,Desktop
16362,C0050,2024-04-13,PayPal,Mobile
16363,C0231,2024-06-06,Debit Card,Desktop
16364,C0382,2024-05-01,Credit Card,Desktop
16365,C0172,2024-05-13,Net Banking,Mobile
16366,C0134,2024-05-25,Net Banking,Tablet
16367,C0185,2024-02-29,Net Banking,Tablet
16368,C0185,2024-01-16,Debit Card,Tablet
16369,C0287,2024-05-06,Debit Card,Tablet
16370,C0286,2024-03-05,Net Banking,Mobile
16371,C0478,2024-04-15,Net Banking,Mobile
16372,C0415,2024-03-20,Credit Card,Mobile
16373,C0132,2024-03-27,PayPal,Mobile
16374,C0177,2024-02-08,Credit Card,Desktop
16375,C0011,2024-01-10,PayPal,Desktop
16376,C0211,2024-03-23,Debit Card,Mobile
16377,C0063,2024-06-25,Credit Card,Tablet
16378,C0180,2024-05-24,Credit Card,Tablet
16379,C0445,2024-06-02,Net Banking,Desktop
16380,C0348,2024-04-14,Credit Card,Tablet
16381,C0494,2024-01-02,Debit Card,Mobile
16382,C0311,2024-03-09,Net Banking,Desktop
16383,C0102,2024-06-25,Debit Card,Tablet
16384,C0296,2024-02-23,PayPal,Mobile
16385,C0295,2024-05-23,PayPal,Desktop
16386,C0333,2024-05-05,PayPal,Tablet
16387,C0333,2024-05-19,Debit Card,Tablet
16388,C0276,2024-05-07,Debit Card,Tablet
16389,C0090,2024-03-21,PayPal,Mobile
16390,C0400,2024-06-15,Debit Card,Desktop
16391,C0146,2024-03-01,Credit Card,Desktop
